"Test.Date","County","New.Positives","Cumulative.Number.of.Positives","Total.Number.of.Tests.Performed","Cumulative.Number.of.Tests.Performed","Percent.Change","Three.Day.Average","Three.Day.Change","Three.Day.Percentage","Last.28.Days","Last.14.Days","Last.7.Days","Last.7.Days.Mean","Positive.Per.100000","Percent.Positive","Total.Percent.Positive","Three.Day.Percent.Positive","Percent.Change.Tests","Three.Day.Average.Tests","Three.Day.Change.Tests","Three.Day.Percentage.Tests","Last.28.Days.Tests","Last.14.Days.Tests","Last.7.Days.Tests","Roll.Last.7.Days.Cases","Roll.Last.7.Days.Tests","Roll.Percent.Positive.7.days"
2020-11-25,"Onondaga",239,10024,5999,482332,2,9759.66666666667,864,7,4526,2813,1530,218.571428571429,47.4610509179526,0.0398399733288881,0.0207823656734366,0.0391855096483959,2,475724,16894,4,133225,78209,43555,218.571428571429,6222.14285714286,3.51279990816209
2020-11-26,"Onondaga",224,10248,5748,488080,2,10019,886,8,4645,2827,1513,216.142857142857,46.9337059077531,0.0389700765483647,0.0209965579413211,0.0397486333214122,2,482248.333333333,19573,4,134558,75071,42570,216.142857142857,6081.42857142857,3.55414611228565
2020-11-27,"Onondaga",232,10480,2618,490698,2,10250.6666666667,1010,7,4784,2830,1533,219,47.5541118021054,0.0886172650878533,0.0213573318008225,0.048381482770623,2,487036.666666667,14365,3,132985,72323,38518,219,5502.57142857143,3.97995742250376
2020-11-28,"Onondaga",221,10701,3150,493848,2,10476.3333333333,916,7,4939,2952,1541,220.142857142857,47.8022741598463,0.0701587301587302,0.0216686105846333,0.0587877735324766,2,490875.333333333,11516,2,131894,73371,33902,220.142857142857,4843.14285714286,4.54545454545455
2020-11-29,"Onondaga",103,10804,2672,496520,1,10661.6666666667,780,5,5009,2912,1442,206,44.7312649828024,0.0385479041916168,0.0217594457423669,0.0658767772511848,1,493688.666666667,8440,2,133095,72260,31082,206,4440.28571428571,4.63934109774146
2020-11-30,"Onondaga",191,10995,4022,500542,2,10833.3333333333,747,5,5114,2911,1525,217.857142857143,47.3059494443645,0.047488811536549,0.0219661886515018,0.0523161316537993,2,496970,9844,2,134053,72790,32035,217.857142857143,4576.42857142857,4.76041829249259
2020-12-01,"Onondaga",286,11281,6037,506579,3,11026.6666666667,801,5,5280,2980,1496,213.714285714286,46.4063608975536,0.0473745237700845,0.0222689846993263,0.0455580865603645,3,501213.666666667,12731,3,136082,73266,30246,213.714285714286,4320.85714285714,4.94610857634067
2020-12-02,"Onondaga",376,11657,7314,513893,3,11311,956,8,5535,3163,1633,233.285714285714,50.656141273867,0.0514082581350834,0.0226837104222085,0.0490991768836701,3,507004.666666667,17373,3,138166,75116,31561,233.285714285714,4508.71428571429,5.17410728430658
2020-12-03,"Onondaga",276,11933,4583,518476,2,11623.6666666667,1129,9,5676,3198,1685,240.714285714286,52.2691965991831,0.0602225616408466,0.0230155301306136,0.0523028883684621,2,512982.666666667,17934,4,137771,72966,30396,240.714285714286,4342.28571428571,5.54349256481116
2020-12-04,"Onondaga",425,12358,9049,527525,4,11982.6666666667,1363,10,5962,3411,1878,268.285714285714,58.256113479683,0.046966515637087,0.0234263778967821,0.0514179318246921,4,519964.666666667,20946,4,141283,75345,36827,268.285714285714,5261,5.09951937437206
2020-12-05,"Onondaga",304,12662,7693,535218,2,12317.6666666667,1381,9,6171,3502,1961,280.142857142857,60.8307979412451,0.0395164435200832,0.0236576497800896,0.0471277842907386,2,527073,21325,4,145384,75272,41370,280.142857142857,5910,4.74014986705342
2020-12-06,"Onondaga",279,12941,3185,538403,2,12653.6666666667,1284,8,6365,3579,2137,305.285714285714,66.2903698115455,0.0875981161695447,0.0240358987598509,0.0505846339137853,2,533715.333333333,19927,4,146500,72965,41883,305.285714285714,5983.28571428571,5.10230881264475
2020-12-07,"Onondaga",247,13188,2785,541188,2,12930.3333333333,1255,7,6362,3718,2193,313.285714285714,68.027506315732,0.088689407540395,0.0243686112774119,0.060748005562468,2,538269.666666667,13663,3,145470,72681,40646,313.285714285714,5806.57142857143,5.39536485755056
2020-12-08,"Onondaga",410,13598,5245,546433,3,13242.3333333333,1240,7,6577,3813,2317,331,71.8740228607164,0.0781696854146807,0.0248850270755976,0.083459652251449,3,542008,11215,2,145698,70100,39854,331,5693.42857142857,5.81372007828574
2020-12-09,"Onondaga",347,13945,5269,551702,3,13577,1283,8,6734,3921,2288,326.857142857143,70.9744343139055,0.0658568988422851,0.0252763267126093,0.0754943980750432,3,546441,13299,2,147579,69370,37809,326.857142857143,5401.28571428571,6.05146922690365
2020-12-10,"Onondaga",452,14397,6692,558394,3,13980,1456,9,6976,4149,2464,352,76.434006184206,0.0675433353257621,0.0257828701597797,0.0702661862141114,3,552176.333333333,17206,3,145385,70314,39918,352,5702.57142857143,6.17265394057819
2020-12-11,"Onondaga",375,14772,6394,564788,3,14371.3333333333,1584,9,7122,4292,2414,344.857142857143,74.8829914483252,0.0586487331873632,0.0261549466348435,0.0639607736311632,3,558294.666666667,18355,3,146413,74090,37263,344.857142857143,5323.28571428571,6.47827603789281
2020-12-12,"Onondaga",410,15182,6295,571083,3,14783.6666666667,1584,9,7433,4481,2520,360,78.1711426883925,0.0651310563939635,0.0265845770229546,0.063825396006398,3,564755,19381,4,150606,77235,35865,360,5123.57142857143,7.02634880803011
2020-12-13,"Onondaga",299,15481,3888,574971,2,15145,1536,8,7589,4677,2540,362.857142857143,78.7915485827448,0.07690329218107,0.0269248362091305,0.0653918079266454,2,570280.666666667,16577,3,150711,78451,36568,362.857142857143,5224,6.94596368409538
2020-12-14,"Onondaga",241,15722,3174,578145,2,15461.6666666667,1325,6,7638,4727,2534,362,78.6054268144391,0.0759294265910523,0.027193870049901,0.0711237553342817,2,574733,13357,2,150393,77603,36957,362,5279.57142857143,6.85661714966042
2020-12-15,"Onondaga",332,16054,5070,583215,2,15752.3333333333,1282,6,7753,4773,2456,350.857142857143,76.185843826465,0.0654832347140039,0.0275267268503039,0.0718760303330036,2,578777,12132,2,149902,76636,36782,350.857142857143,5254.57142857143,6.67717905497254
2020-12-16,"Onondaga",375,16429,6311,589526,2,16068.3333333333,1247,6,7935,4772,2484,354.857142857143,77.0544120785583,0.0594200602123277,0.0278681517015365,0.0651322569563724,2,583628.666666667,14555,3,150749,75633,37824,354.857142857143,5403.42857142857,6.56725888324873
2020-12-17,"Onondaga",431,16860,6155,595681,3,16447.6666666667,1379,7,8125,4927,2463,351.857142857143,76.4029858894883,0.0700243704305443,0.0283037397533243,0.0648950729927007,3,589474,17536,3,150171,77205,37287,351.857142857143,5326.71428571429,6.60551934990747
2020-12-18,"Onondaga",407,17267,6524,602205,2,16852,1545,8,8320,4909,2495,356.428571428571,77.3956353204521,0.062385039852851,0.0286729602045815,0.0638757240652975,2,595804,18990,3,150025,74680,37417,356.428571428571,5345.28571428571,6.66809204372344
2020-12-19,"Onondaga",319,17586,6708,608913,2,17237.6666666667,1532,7,8426,4924,2404,343.428571428571,74.572788501149,0.0475551580202743,0.0288809731439467,0.059679166451746,2,602266.333333333,19387,3,148967,73695,37830,343.428571428571,5404.28571428571,6.35474491144594
2020-12-20,"Onondaga",274,17860,4852,613765,2,17571,1431,6,8498,4919,2379,339.857142857143,73.7972811332086,0.0564715581203627,0.0290990851547416,0.055297500552975,2,608294.333333333,18084,3,148327,75362,38794,339.857142857143,5542,6.13239160694953
2020-12-21,"Onondaga",221,18081,3363,617128,1,17842.3333333333,1221,5,8611,4893,2359,337,73.1768752388563,0.0657151352958668,0.0292986220038631,0.0545466729209944,1,613268.666666667,14923,2,148621,75940,38983,337,5569,6.05135571915963
2020-12-22,"Onondaga",270,18351,4432,621560,1,18097.3333333333,1084,4,8566,4753,2297,328.142857142857,71.2536169663641,0.0609205776173285,0.0295241006499775,0.0604886534355974,1,617484.333333333,12647,2,145227,75127,38345,328.142857142857,5477.85714285714,5.99035076281132
